Company_name_encoded,TypeName_name_encoded,Cpu_brand_name_encoded,CPU_vel,GPU_name_encoded,Ram,first_type_name_encoded,first_size,second_type_name_encoded,second_size,Touchscreen,Ips,Inches,ppi,os_name_encoded,Price
2,3,26,2.5,3,4,1,0,2,0,0,0,15.6,100.45466986113651,2,14900
10,0,26,2.5,2,4,3,128,2,0,1,1,14.0,157.3505121487356,2,13200
10,0,26,2.5,2,16,3,512,2,0,1,1,13.3,276.053530085501,2,31100
10,3,27,1.6,2,2,0,64,2,0,0,0,14.0,111.93520355955211,2,4700
7,3,26,2.5,0,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,15800
2,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,7600
2,4,27,0.9,2,8,3,512,2,0,0,1,13.3,165.6321180513006,2,15100
4,3,24,2.4,2,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,9500
0,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,6000
4,3,27,1.6,2,2,1,0,2,0,0,0,15.6,100.45466986113651,2,7800
10,3,26,2.6,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,18600
7,3,10,2.9,0,6,2,1000,2,0,0,0,15.6,141.21199808219862,2,11400
4,3,26,2.7,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,1,16700
7,2,27,1.6,2,2,0,32,2,0,0,0,11.6,135.0942111925629,2,4300
2,3,26,2.5,3,4,1,0,2,0,0,0,15.6,100.45466986113651,2,14900
10,0,26,2.5,2,4,3,128,2,0,1,1,14.0,157.3505121487356,2,13200
10,0,26,2.5,2,16,3,512,2,0,1,1,13.3,276.053530085501,2,31100
10,3,27,1.6,2,2,0,64,2,0,0,0,14.0,111.93520355955211,2,4700
7,3,26,2.5,0,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,15800
2,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,7600
2,4,27,0.9,2,8,3,512,2,0,0,1,13.3,165.6321180513006,2,15100
4,3,24,2.4,2,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,9500
0,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,1,6000
4,3,27,1.6,2,2,1,0,2,0,0,0,15.6,100.45466986113651,2,7800
10,3,26,2.6,3,8,1,1000,2,0,0,1,15.6,141.21199808219862,2,18600
7,3,10,2.9,0,6,2,1000,2,0,0,0,15.6,141.21199808219862,2,11400
4,3,26,2.7,0,8,1,1000,2,0,0,0,15.6,100.45466986113651,1,16700
7,2,27,1.6,2,2,0,32,2,0,0,0,11.6,135.0942111925629,2,4300
2,3,26,2.5,3,4,1,0,2,0,0,0,15.6,100.45466986113651,2,14900
10,0,26,2.5,2,4,3,128,2,0,1,1,14.0,157.3505121487356,2,13200
10,0,26,2.5,2,16,3,512,2,0,1,1,13.3,276.053530085501,2,31100
10,3,27,1.6,2,2,0,64,2,0,0,0,14.0,111.93520355955211,2,4700
7,3,26,2.5,0,6,1,1000,2,0,0,0,15.6,100.45466986113651,2,15800
2,3,27,1.6,2,4,1,0,2,0,0,0,15.6,100.45466986113651,2,7600
