Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Cpu_brand,CPU_vel,GPU,first_size,first_type,second_size,second_type,Touchscreen,Ips,X_res,Y_res,ppi,os,Company_name_encoded,TypeName_name_encoded,Cpu_brand_name_encoded,GPU_name_encoded,first_type_name_encoded,second_type_name_encoded,os_name_encoded
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,AMD A10-Series 9600P 2.4GHz,6,2000 HDD,AMD Radeon R7 M440,Windows 10,2.65,11800,AMD A10-Series 9600P,2.4,AMD,2000,HDD,0,None,0,1,1920,1080,127.33567457123111,Windows,7,3,0,0,1,2,2
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4,0 HDD,Intel HD Graphics 510,Windows 10,2.1,6600,Other Intel Processor,1.6,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,27,2,1,2,2
Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4,32 Flash Storage,Intel HD Graphics 510,Chrome OS,1.45,7700,Other Intel Processor,1.6,Intel,32,Flash,0,None,0,0,1366,768,111.93520355955211,Others/No OS/Linux,0,3,27,2,0,2,1
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,1.7,14500,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,3,25,2,3,2,2
HP,Workstation,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,0 HDD,Nvidia Quadro M1200,Windows 10,3.14,39600,Intel Core i7,2.8,Nvidia,0,HDD,0,None,0,0,1920,1080,127.33567457123111,Windows,7,5,26,3,1,2,2
Lenovo,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.42,53800,Intel Core i7,2.7,Intel,256,SSD,0,None,1,0,2560,1440,209.8006828649808,Windows,10,0,26,2,3,2,2
Toshiba,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.5,20200,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,16,3,25,2,3,2,2
Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,32 Flash Storage,Intel HD Graphics,Windows 10,1.4,5500,Other Intel Processor,1.6,Intel,32,Flash,0,None,0,0,1366,768,135.0942111925629,Windows,0,2,27,2,0,2,2
Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.38,36300,Intel Core i7,2.7,Intel,512,SSD,0,None,1,0,1920,1080,157.3505121487356,Windows,10,0,26,2,3,2,2
Asus,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,Intel Core M M3-6Y30 0.9GHz,4,64 Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,13900,Other Intel Processor,0.9,Intel,64,Flash,0,None,1,0,1920,1080,176.23257360658386,Others/No OS/Linux,2,0,27,2,0,2,1
Toshiba,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,1.36,39000,Intel Core i7,2.5,Intel,512,SSD,0,None,1,0,1920,1080,165.6321180513006,Windows,16,4,26,2,3,2,2
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,0 HDD,AMD Radeon 530,Windows 10,2.1,14300,Intel Core i7,2.7,AMD,0,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,7,3,26,0,1,2,2
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,17000,Intel Core i5,2.5,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,1,25,3,1,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 2.9GHz,4,256 SSD,AMD Radeon 530,Windows 10,2.2,8200,AMD A9-Series 9420,2.9,AMD,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,11,0,3,2,2
Lenovo,Notebook,15.6,1366x768,AMD A12-Series 9720P 3.6GHz,8,1000 HDD,AMD Radeon R7,Windows 10,2.2,8900,AMD A12-Series 9720P,3.6,AMD,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,4,0,1,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD +  1000 HDD,Intel HD Graphics 620,Windows 10,2.1,12900,Intel Core i5,2.5,Intel,1000,HDD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,10,3,25,2,1,0,2
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,0 HDD,Intel HD Graphics 520,No OS,1.9,9300,Intel Core i3,2.0,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,24,2,1,2,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.18,16500,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,2,3,2,2
Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.6,20700,Intel Core i5,1.6,Intel,256,SSD,0,None,1,1,1920,1080,165.6321180513006,Windows,0,0,25,2,3,2,2
Lenovo,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Nvidia Quadro M520M,Windows 7,2.18,38500,Intel Core i7,2.5,Nvidia,512,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,5,26,3,3,2,2
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.8,24700,Intel Core i5,2.3,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,3,25,2,3,2,2
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,AMD A10-Series 9620P 2.5GHz,6,2000 HDD,AMD Radeon 530,Windows 10,2.71,13600,AMD A10-Series 9620P,2.5,AMD,2000,HDD,0,None,0,1,1920,1080,127.33567457123111,Windows,7,3,1,0,1,2,2
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,25900,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,10,1,26,3,3,0,2
Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256 SSD,Nvidia GeForce 930MX,Linux,1.64,22600,Intel Core i5,2.8,Nvidia,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Others/No OS/Linux,4,3,25,3,3,2,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,Linux,1.98,15000,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,4,3,25,2,1,2,1
Asus,Notebook,14.0,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,6100,Other Intel Processor,1.1,Intel,32,Flash,0,None,0,0,1920,1080,157.3505121487356,Windows,2,3,27,2,0,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.93,29600,Intel Core i5,2.6,Intel,512,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,2,3,2,2
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 920MX,Windows 10,1.87,17800,Intel Core i5,2.5,Nvidia,256,SSD,0,None,0,1,1920,1080,157.3505121487356,Windows,10,3,25,3,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.9,24400,Intel Core i5,2.6,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,2,3,2,2
Lenovo,Notebook,15.6,1366x768,AMD A6-Series 7310 2GHz,4,0 HDD,AMD Radeon R4,Windows 10,2.19,6100,AMD A6-Series 7310,2.0,AMD,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,6,0,1,2,2
Mediacom,Notebook,14.0,IPS Panel Full HD 1920x1200,Intel Atom Z8350 1.92GHz,4,32 HDD,Intel HD Graphics 400,Windows 10,1.4,5500,Other Intel Processor,1.92,Intel,32,HDD,0,None,0,1,1920,1200,161.72539083525606,Windows,12,3,27,2,1,2,2
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.63,24900,Intel Core i7,2.7,Nvidia,256,SSD,0,None,0,0,1920,1080,127.33567457123111,Windows,7,3,26,3,3,2,2
Lenovo,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6500U 2.5GHz,8,512 SSD,Intel HD Graphics 520,Windows 10,1.17,35000,Intel Core i7,2.5,Intel,512,SSD,0,None,0,1,2560,1440,209.8006828649808,Windows,10,4,26,2,3,2,2
HP,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.58,17300,Intel Core i5,2.5,Intel,256,SSD,0,None,1,1,1366,768,117.82653006268643,Windows,7,0,25,2,3,2,2
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,31100,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,157.3505121487356,Windows,10,4,25,2,3,2,2
Dell,Gaming,17.3,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,32,1000 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,76000,Intel Core i7,2.8,Nvidia,1000,SSD,1000,HDD,0,0,3840,2160,254.67134914246222,Windows,4,1,26,3,3,0,2
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,28000,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,11,1,26,3,3,0,2
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 620,No OS,1.9,10100,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,25,2,1,2,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128 SSD +  1000 HDD,AMD Radeon 530,Windows 10,2.2,14900,Intel Core i5,1.6,AMD,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,3,25,0,3,0,2
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.71,13400,Intel Core i3,2.4,Intel,1000,HDD,0,None,1,0,1920,1080,165.6321180513006,Windows,4,0,24,2,1,2,2
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000 HDD,AMD Radeon R7 M445,Linux,2.32,12200,Intel Core i5,2.5,AMD,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,4,3,25,0,1,2,1
HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,1000 HDD,AMD Radeon 520,Windows 10,2.1,10100,AMD A9-Series 9420,3.0,AMD,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,11,0,1,2,2
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,40200,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,0,1,26,3,3,0,2
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,12,1000 HDD,Intel HD Graphics 620,Windows 10,2.25,13400,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,4,3,25,2,1,2,2
HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series A9-9420 3GHz,6,128 SSD +  1000 HDD,AMD Radeon 520,Windows 10,2.1,13500,AMD A9-Series A9-9420,3.0,AMD,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,7,3,12,0,3,0,2
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,0 HDD,Intel HD Graphics 620,Windows 10,2.4,11600,Intel Core i5,2.5,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,25,2,1,2,2
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.44,19900,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,10,3,25,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.85,16100,Intel Core i7,2.7,Intel,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,26,2,1,2,2
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD,Nvidia Quadro M2200,Windows 10,2.6,50200,Intel Core i7,2.8,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,5,26,3,3,2,2
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000 HDD,Intel UHD Graphics 620,Windows 10,1.55,13600,Intel Core i5,1.6,Intel,1000,HDD,0,None,1,0,1920,1080,165.6321180513006,Windows,4,0,25,2,1,2,2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,43500,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,11,1,26,3,3,0,2
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,0 HDD,Intel HD Graphics 520,Windows 10,2.4,8500,Intel Core i3,2.0,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,24,2,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,128 SSD +  1000 HDD,Nvidia GeForce 940MX,Windows 10,2.0,25000,Intel Core i7,2.7,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,3,26,3,3,0,2
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,2.0,13800,Intel Core i3,2.0,Intel,256,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,4,3,24,2,3,2,2
Toshiba,Notebook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.25,31800,Intel Core i5,2.5,Intel,256,SSD,0,None,1,1,1920,1080,157.3505121487356,Windows,16,3,25,2,3,2,2
Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.7,20700,Intel Core i5,2.5,Intel,256,SSD,0,None,1,0,1920,1080,157.3505121487356,Windows,10,0,25,2,3,2,2
Lenovo,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,1000 SSD,Nvidia Quadro M520M,Windows 10,2.5,68500,Intel Core i7,2.8,Nvidia,1000,SSD,0,None,0,1,3840,2160,282.42399616439724,Windows,10,5,26,3,3,2,2
Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,6800,Other Intel Processor,1.6,Intel,32,Flash,0,None,0,0,1366,768,111.93520355955211,Others/No OS/Linux,0,3,27,2,0,2,1
Samsung,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256 SSD,Intel HD Graphics 620,Windows 10,0.81,34200,Intel Core i7,2.7,Intel,256,SSD,0,None,0,0,1920,1080,165.6321180513006,Windows,15,4,26,2,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.86,11100,Intel Core i3,2.0,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,24,2,3,2,2
Dell,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,23400,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1366,768,111.93520355955211,Windows,4,3,25,2,3,2,2
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Xeon E3-1535M v5 2.9GHz,16,256 SSD,Nvidia Quadro M2000M,Windows 7,3.0,91100,Other Intel Processor,2.9,Nvidia,256,SSD,0,None,0,1,1920,1080,127.33567457123111,Windows,7,5,27,3,3,2,2
Lenovo,Netbook,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128 SSD,Intel HD Graphics 400,Windows 10,1.4,9800,Other Intel Processor,1.6,Intel,128,SSD,0,None,1,0,1366,768,135.0942111925629,Windows,10,2,27,2,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.84,39400,Intel Core i5,2.4,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,25,2,3,2,2
Asus,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4,1000 HDD,Nvidia GeForce GTX 950M,No OS,2.45,12000,Intel Core i5,2.3,Nvidia,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,2,3,25,3,1,2,1
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,1 SSD,Intel HD Graphics 520,Windows 10,1.7,22700,Intel Core i5,2.3,Intel,1,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,4,25,2,3,2,2
Asus,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.37,17600,Intel Core i7,2.7,Intel,256,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,2,3,26,2,3,2,2
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,8,256 SSD,Intel HD Graphics 540,Windows 10,1.3,24900,Intel Core i5,1.8,Intel,256,SSD,0,None,1,1,3200,1800,276.053530085501,Windows,10,0,25,2,3,2,2
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,22800,Intel Core i5,2.5,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,7,3,25,3,3,0,2
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,32400,Intel Core i7,2.6,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,5,26,3,3,2,2
Dell,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,59600,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,1,3840,2160,282.42399616439724,Windows,4,1,26,3,3,0,2
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.1,12400,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,25,2,3,2,2
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,21700,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,10,1,26,3,3,0,2
Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16,256 SSD,Intel HD Graphics 620,Windows 10,1.18,38600,Intel Core i7,2.8,Intel,256,SSD,0,None,0,0,1920,1080,176.23257360658386,Windows,4,4,26,2,3,2,2
Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,256 SSD,Intel HD Graphics 615,Chrome OS,1.1,32300,Intel Core i5,1.2,Intel,256,SSD,0,None,1,0,2400,1600,234.50740003017813,Others/No OS/Linux,6,4,25,2,3,2,1
Asus,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.2,23400,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,3200,1800,276.053530085501,Windows,2,4,25,2,3,2,2
Dell,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,0 HDD,Intel HD Graphics 520,Windows 10,1.65,17600,Intel Core i3,2.0,Intel,0,HDD,0,None,0,0,1366,768,117.82653006268643,Windows,4,3,24,2,1,2,2
Acer,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.6,13600,Intel Core i5,2.3,Intel,128,SSD,0,None,0,0,1366,768,117.82653006268643,Windows,0,3,25,2,3,2,2
Asus,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.8,9700,Other Intel Processor,1.1,Nvidia,1000,HDD,0,None,0,0,1366,768,90.58340172449303,Windows,2,3,27,3,1,2,2
Dell,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.72,22800,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,1,1,3840,2160,282.42399616439724,Windows,4,1,26,3,3,0,2
Samsung,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.31,33200,Intel Core i7,2.7,Intel,256,SSD,0,None,1,0,1920,1080,165.6321180513006,Windows,15,4,26,2,3,2,2
Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Intel HD Graphics 505,Linux,2.1,6100,Other Intel Processor,1.1,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,0,3,27,2,1,2,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256 SSD,AMD Radeon R7 M445,Windows 10,2.3,24500,Intel Core i7,2.7,AMD,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,26,0,3,2,2
Samsung,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,256 SSD,AMD Radeon 540,Windows 10,1.71,37300,Intel Core i7,2.7,AMD,256,SSD,0,None,1,0,1920,1080,146.86047800548656,Windows,15,0,26,0,3,2,2
Toshiba,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.75,21100,Intel Core i5,2.3,Intel,128,SSD,0,None,0,1,1366,768,111.93520355955211,Windows,16,3,25,2,3,2,2
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,22800,Intel Core i7,2.8,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,1,26,3,1,2,2
HP,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,256 SSD,Intel HD Graphics 520,Windows 10,1.26,25800,Intel Core i5,2.3,Intel,256,SSD,0,None,0,0,1366,768,125.36742798669837,Windows,7,4,25,2,3,2,2
Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,2000 HDD,Nvidia GeForce 940MX,Windows 10,2.3,17400,Intel Core i7,2.7,Nvidia,2000,HDD,0,None,1,0,1920,1080,141.21199808219862,Windows,2,0,26,3,1,2,2
Lenovo,Notebook,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512 SSD,Nvidia Quadro M2000M,Windows 7,2.5,49200,Intel Core i7,2.7,Nvidia,512,SSD,0,None,0,0,3840,2160,282.42399616439724,Windows,10,3,26,3,3,2,2
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.8,13200,Intel Core i3,2.4,Intel,128,SSD,0,None,0,1,1920,1080,157.3505121487356,Windows,0,3,24,2,3,2,2
Razer,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,60200,Intel Core i7,2.8,Nvidia,512,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,14,1,26,3,3,2,2
Asus,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8,128 SSD,Intel HD Graphics 505,Windows 10,2.0,12000,Other Intel Processor,1.1,Intel,128,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,2,3,27,2,3,2,2
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,1000 SSD +  1000 HDD,Nvidia GeForce GTX 1070M,Windows 10,4.42,74500,Intel Core i7,2.8,Nvidia,1000,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,4,1,26,3,3,0,2
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.3,48800,Intel Core i7,2.6,Nvidia,256,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,2,1,26,3,3,0,2
